date,year,month,day,voltage,arus,power,energy,frequency,powerfactor
15/03/2021,2021,3,15,235,0.13,29,12.33,50,0.99
15/03/2021,2021,3,15,229.1,0.12,27.8,12.34,50,0.99
15/03/2021,2021,3,15,232.9,0.12,28.5,12.35,50,0.99
15/03/2021,2021,3,15,231.1,0.12,28.1,12.36,50,0.99
15/03/2021,2021,3,15,235.9,0.13,29.1,12.36,50,0.99
15/03/2021,2021,3,15,233,0.12,28.6,12.37,49.9,0.99
15/03/2021,2021,3,15,232.3,0.12,28.5,12.38,50,0.99
15/03/2021,2021,3,15,228.4,0.12,27.6,12.38,50,0.99
15/03/2021,2021,3,15,222.5,0.12,26.4,12.39,50,0.99
15/03/2021,2021,3,15,227.7,0.12,27.5,12.4,49.9,0.99
15/03/2021,2021,3,15,217.5,0.12,25.5,12.4,50,0.99
15/03/2021,2021,3,15,220.6,0.12,26.1,12.41,50,0.99
15/03/2021,2021,3,15,223.8,0.12,26.7,12.42,50,0.99
15/03/2021,2021,3,15,223,0.12,25.5,12.42,50,0.97
15/03/2021,2021,3,15,233.2,0.12,27.4,12.43,50,0.97
15/03/2021,2021,3,15,235.7,0.12,27.9,12.44,50,0.97
15/03/2021,2021,3,15,226.3,0.12,26,12.44,50,0.97
15/03/2021,2021,3,15,220.7,0.12,25,12.45,49.9,0.97
15/03/2021,2021,3,15,205.7,0.11,22.5,12.46,49.8,0.97
15/03/2021,2021,3,15,213.4,0.12,23.9,12.46,50,0.97
15/03/2021,2021,3,15,206.7,0.11,22.4,12.47,49.9,0.97
15/03/2021,2021,3,15,208.1,0.11,22.7,12.47,50,0.97
15/03/2021,2021,3,15,202.1,0.11,21.8,12.48,50,0.96
15/03/2021,2021,3,15,203.2,0.11,21.8,12.48,50,0.97
15/03/2021,2021,3,15,219.4,0.12,24.8,12.49,50,0.97
15/03/2021,2021,3,15,211.7,0.12,23.5,12.5,49.9,0.97
15/03/2021,2021,3,15,223.1,0.12,25.5,12.5,49.9,0.97
15/03/2021,2021,3,15,215.9,0.12,24.1,12.51,50,0.97
15/03/2021,2021,3,15,212.8,0.11,23.5,12.52,49.9,0.97
15/03/2021,2021,3,15,213.3,0.12,23.7,12.52,50,0.97
15/03/2021,2021,3,15,211.6,0.12,23.5,12.53,50,0.97
15/03/2021,2021,3,15,192.6,0.11,20,12.53,49.9,0.96
15/03/2021,2021,3,15,215.5,0.12,25.1,12.54,50,0.99
15/03/2021,2021,3,15,214.8,0.12,25,12.54,50,0.99
15/03/2021,2021,3,15,210.5,0.12,24.3,12.55,49.9,0.99
15/03/2021,2021,3,15,208.5,0.12,24,12.56,50,0.99
15/03/2021,2021,3,15,221.4,0.12,26.5,12.56,50,0.99
15/03/2021,2021,3,15,217,0.12,25.5,12.57,50,0.99
15/03/2021,2021,3,15,216.6,0.12,25.3,12.57,50,0.99
15/03/2021,2021,3,15,213.3,0.12,24.8,12.58,50,0.99
15/03/2021,2021,3,15,216,0.12,25.2,12.59,50,0.99
15/03/2021,2021,3,15,210.7,0.12,24.2,12.59,50,0.99
15/03/2021,2021,3,15,211,0.12,24.3,12.6,50,0.99
15/03/2021,2021,3,15,218.5,0.12,25.7,12.61,49.9,0.99
15/03/2021,2021,3,15,215.8,0.12,25.2,12.61,50,0.99
15/03/2021,2021,3,15,214.2,0.12,24.9,12.62,49.9,0.99
15/03/2021,2021,3,15,214.5,0.12,24.9,12.63,50,0.99
15/03/2021,2021,3,15,219.2,0.12,25.8,12.63,50,0.99
15/03/2021,2021,3,15,219.6,0.12,25.9,12.64,50,0.99
15/03/2021,2021,3,15,215.1,0.12,25.1,12.64,50,0.99
15/03/2021,2021,3,15,218.9,0.12,25.8,12.65,50,0.99
15/03/2021,2021,3,15,217.6,0.12,25.5,12.66,50,0.99
15/03/2021,2021,3,15,222.3,0.12,26.3,12.66,50,0.99
15/03/2021,2021,3,15,221.2,0.12,26.2,12.67,50.1,0.99
15/03/2021,2021,3,15,217.1,0.12,25.4,12.68,50,0.99
15/03/2021,2021,3,15,216.2,0.12,25.3,12.68,50,0.99
15/03/2021,2021,3,15,206.8,0.12,23.4,12.69,49.9,0.98
15/03/2021,2021,3,15,208.2,0.12,23.6,12.7,49.8,0.99
15/03/2021,2021,3,15,216.6,0.12,25.3,12.7,50,0.99
15/03/2021,2021,3,15,220.9,0.12,26.2,12.71,50,0.99
15/03/2021,2021,3,15,230,0.12,28.2,12.71,50,0.99
15/03/2021,2021,3,15,228.6,0.12,27.6,12.72,50,0.99
15/03/2021,2021,3,15,235.6,0.13,29.1,12.73,50,0.99
15/03/2021,2021,3,15,234.2,0.12,28.8,12.74,49.9,0.99
15/03/2021,2021,3,15,228.5,0.12,27.7,12.74,50,0.99
15/03/2021,2021,3,15,234.7,0.12,28.9,12.75,50,0.99
15/03/2021,2021,3,15,231,0.12,28.1,12.76,49.9,0.99
15/03/2021,2021,3,15,229.1,0.12,28,12.77,49.9,0.99
15/03/2021,2021,3,15,229.7,0.12,28,12.77,50,0.99
15/03/2021,2021,3,15,229.6,0.12,27.9,12.78,50,0.99
15/03/2021,2021,3,15,234.1,0.12,28.7,12.79,49.9,0.99
15/03/2021,2021,3,15,224.4,0.12,26.8,12.79,49.9,0.99
15/03/2021,2021,3,15,233.4,0.12,28.7,12.8,50,0.99
15/03/2021,2021,3,15,231.9,0.12,28.4,12.81,49.9,1
15/03/2021,2021,3,15,230.1,0.12,28,12.81,50,0.99
15/03/2021,2021,3,15,233.2,0.13,28.8,12.82,50,0.99
15/03/2021,2021,3,15,231.3,0.12,28.3,12.83,50,0.99
15/03/2021,2021,3,15,230.3,0.12,27.9,12.84,50,0.98
16/03/2021,2021,3,16,229.6,0.12,28,13.04,50,0.99
16/03/2021,2021,3,16,227.8,0.12,27.6,13.04,49.9,0.99
16/03/2021,2021,3,16,225.3,0.12,27,13.05,49.9,0.99
16/03/2021,2021,3,16,221.1,0.12,26.4,13.06,49.9,1
16/03/2021,2021,3,16,223.9,0.12,26.8,13.07,50,0.99
16/03/2021,2021,3,16,225,0.12,27,13.07,50,0.99
16/03/2021,2021,3,16,225.4,0.12,27.1,13.08,49.9,0.99
16/03/2021,2021,3,16,225.4,0.12,27.1,13.09,49.9,0.99
16/03/2021,2021,3,16,229.7,0.12,27.9,13.31,50,0.99
16/03/2021,2021,3,16,227.1,0.12,27.4,13.31,50,0.99
16/03/2021,2021,3,16,219.8,0.12,26,13.32,50,0.99
16/03/2021,2021,3,16,215.7,0.12,25.1,13.33,50,0.99
16/03/2021,2021,3,16,214.5,0.12,25,13.33,50,0.99
16/03/2021,2021,3,16,211.1,0.12,24.4,13.34,49.9,0.99
16/03/2021,2021,3,16,208.6,0.12,23.9,13.35,50,0.99
16/03/2021,2021,3,16,211.8,0.12,24.6,13.35,50,0.98
16/03/2021,2021,3,16,223,0.12,26.7,13.36,50,0.99
16/03/2021,2021,3,16,217.3,0.12,25.7,13.36,50,0.99
16/03/2021,2021,3,16,220.1,0.12,26,13.37,50,0.98
16/03/2021,2021,3,16,231.7,0.12,28.3,13.38,50,0.99
16/03/2021,2021,3,16,224,0.12,27,13.38,50,0.99
16/03/2021,2021,3,16,226.6,0.12,27.4,13.39,50,0.99
16/03/2021,2021,3,16,226.8,0.12,27.3,13.4,50,0.99
16/03/2021,2021,3,16,228.4,0.12,27.8,13.4,50,0.99
16/03/2021,2021,3,16,231,0.12,28.2,13.41,50,0.99
16/03/2021,2021,3,16,229,0.12,27.9,13.42,50,0.99
16/03/2021,2021,3,16,230.7,0.12,28.2,13.43,50,0.99
16/03/2021,2021,3,16,234,0.12,28.7,13.43,50,0.99
16/03/2021,2021,3,16,235.8,0.13,29.2,13.44,49.9,0.99
16/03/2021,2021,3,16,226.2,0.12,27.3,13.45,50,0.99
16/03/2021,2021,3,16,231.4,0.12,28.4,13.45,50,0.99
16/03/2021,2021,3,16,226.4,0.12,27.3,13.46,49.9,0.99
16/03/2021,2021,3,16,229.1,0.12,27.8,13.47,50,0.99
16/03/2021,2021,3,16,234,0.12,28.8,13.48,50,0.99
16/03/2021,2021,3,16,232.5,0.12,28.5,13.48,50,0.99
16/03/2021,2021,3,16,233.3,0.12,28.6,13.49,50,0.99
16/03/2021,2021,3,16,229,0.12,27.7,13.5,50,0.99
16/03/2021,2021,3,16,227.7,0.12,27.5,13.5,50,0.99
17/03/2021,2021,3,17,226.5,0.12,27.4,13.71,50,0.99
17/03/2021,2021,3,17,224.5,0.12,27.1,13.72,50,0.99
17/03/2021,2021,3,17,213,0.12,24.7,13.73,49.9,0.99
17/03/2021,2021,3,17,207.5,0.12,23.9,13.73,49.9,0.98
17/03/2021,2021,3,17,215.2,0.12,25.1,13.74,49.8,0.99
17/03/2021,2021,3,17,232.4,0.12,28.5,13.74,50,0.99
17/03/2021,2021,3,17,222.5,0.12,26.8,13.75,50,1
17/03/2021,2021,3,17,211.2,0.12,24.4,13.76,50,0.99
17/03/2021,2021,3,17,203,0.11,23,13.76,50,0.99
17/03/2021,2021,3,17,215.2,0.12,25.1,13.77,49.9,0.99
17/03/2021,2021,3,17,213.3,0.12,24.8,13.78,50,0.99
17/03/2021,2021,3,17,204.6,0.12,23.2,13.78,50,0.99
17/03/2021,2021,3,17,205,0.12,23.5,13.79,49.9,0.99
17/03/2021,2021,3,17,210.5,0.12,24.3,13.8,49.9,0.99
17/03/2021,2021,3,17,211.9,0.12,24.7,13.8,49.9,0.99
17/03/2021,2021,3,17,220.5,0.12,26.4,13.81,50,0.99
17/03/2021,2021,3,17,212.4,0.12,24.7,13.81,50,0.99
17/03/2021,2021,3,17,218.9,0.12,25.9,13.82,50,0.99
17/03/2021,2021,3,17,223.5,0.12,27.1,13.83,50,0.99
17/03/2021,2021,3,17,218.5,0.12,25.7,13.83,50,0.99
17/03/2021,2021,3,17,219.3,0.12,26,13.84,50,0.99
17/03/2021,2021,3,17,219.3,0.12,25.9,13.85,49.9,0.98
17/03/2021,2021,3,17,216.2,0.12,25.3,13.85,50,0.99
17/03/2021,2021,3,17,207.1,0.12,23.8,13.86,50,0.99
17/03/2021,2021,3,17,212.1,0.12,24.8,13.87,49.9,0.99
17/03/2021,2021,3,17,217.6,0.12,25.6,13.87,49.9,0.99
17/03/2021,2021,3,17,226.2,0.12,27.3,13.88,50,0.99
17/03/2021,2021,3,17,228.6,0.12,27.9,13.88,49.9,0.99
17/03/2021,2021,3,17,224.9,0.12,27,13.89,50,0.99
17/03/2021,2021,3,17,221.4,0.12,26.6,13.9,49.9,0.99
20/03/2021,2021,3,20,218.4,0.12,25.8,15.89,49.9,0.99
20/03/2021,2021,3,20,218.2,0.12,25.6,15.9,50,0.99
20/03/2021,2021,3,20,220.6,0.12,26.1,15.9,49.9,0.99
20/03/2021,2021,3,20,227.7,0.12,27.7,15.91,50,1
20/03/2021,2021,3,20,221.6,0.12,26.5,15.92,50,0.99
20/03/2021,2021,3,20,211.7,0.12,24.6,15.92,50,0.98
20/03/2021,2021,3,20,212.2,0.12,24.7,15.93,50,0.99
20/03/2021,2021,3,20,215,0.12,25.2,15.94,50,0.98
20/03/2021,2021,3,20,217.8,0.12,25.8,15.94,50,0.99
20/03/2021,2021,3,20,225.8,0.12,27.2,15.95,50,0.99
20/03/2021,2021,3,20,231.4,0.12,28.4,15.96,50,0.99
20/03/2021,2021,3,20,226.7,0.12,27.4,15.96,50,0.99
20/03/2021,2021,3,20,226.8,0.12,27.5,15.97,50,0.99
20/03/2021,2021,3,20,227.5,0.12,27.5,15.98,50,0.99
20/03/2021,2021,3,20,223.6,0.12,27,15.98,49.9,0.99
20/03/2021,2021,3,20,227.7,0.12,27.6,15.99,50,0.99
20/03/2021,2021,3,20,224.5,0.12,26.9,16,49.9,0.99
20/03/2021,2021,3,20,231.6,0.12,28.4,16,50,0.99
20/03/2021,2021,3,20,220.9,0.12,26.2,16.01,50,0.99
20/03/2021,2021,3,20,227.9,0.12,27.6,16.02,50,0.98
20/03/2021,2021,3,20,225.4,0.12,27.1,16.02,49.9,0.99
20/03/2021,2021,3,20,228.3,0.12,27.8,16.03,50,0.99
20/03/2021,2021,3,20,223.4,0.12,26.8,16.04,49.9,0.99
20/03/2021,2021,3,20,222.6,0.12,26.6,16.05,50,0.99
20/03/2021,2021,3,20,232.7,0.13,28.8,16.05,50,0.99
20/03/2021,2021,3,20,227.7,0.12,27.6,16.06,50.1,0.99
20/03/2021,2021,3,20,224.9,0.12,27.3,16.07,50.2,0.99
20/03/2021,2021,3,20,227.3,0.12,27.5,16.07,50,0.98
20/03/2021,2021,3,20,226.7,0.12,27.4,16.08,49.9,0.99
20/03/2021,2021,3,20,235.4,0.13,29.1,16.09,50,0.99
20/03/2021,2021,3,20,230.4,0.12,28.2,16.09,50,0.99
20/03/2021,2021,3,20,225.8,0.12,27.2,16.1,49.9,0.99
21/03/2021,2021,3,21,212.4,0.12,24.5,16.35,49.9,0.99
21/03/2021,2021,3,21,205.8,0.12,23.5,16.36,50,0.99
21/03/2021,2021,3,21,204.7,0.11,23.1,16.36,50,0.99
21/03/2021,2021,3,21,221.1,0.12,26.3,16.37,49.9,0.99
21/03/2021,2021,3,21,220.8,0.12,26.3,16.37,50,0.99
21/03/2021,2021,3,21,220.6,0.12,26.4,16.38,50,0.99
21/03/2021,2021,3,21,215.2,0.12,25.3,16.39,50,0.99
21/03/2021,2021,3,21,230.7,0.12,28.2,16.39,49.8,0.99
21/03/2021,2021,3,21,227.3,0.12,27.5,16.4,49.9,0.99
21/03/2021,2021,3,21,219.7,0.12,26.1,16.41,50,0.99
21/03/2021,2021,3,21,225.1,0.12,27.1,16.41,50,0.99
21/03/2021,2021,3,21,220.9,0.12,26.2,16.42,50,1
21/03/2021,2021,3,21,223.7,0.12,26.8,16.43,49.9,0.99
21/03/2021,2021,3,21,224.8,0.12,27.1,16.43,49.9,1
21/03/2021,2021,3,21,226.4,0.12,27.3,16.44,49.9,0.99
21/03/2021,2021,3,21,219.3,0.12,26,16.45,50,0.99
21/03/2021,2021,3,21,226.2,0.12,27.3,16.45,49.9,0.99
21/03/2021,2021,3,21,231.2,0.12,28.4,16.46,50,0.99
21/03/2021,2021,3,21,221.2,0.12,26.3,16.47,49.9,0.99
21/03/2021,2021,3,21,217.4,0.12,25.5,16.48,50,0.99
21/03/2021,2021,3,21,223.6,0.12,26.8,16.48,50,0.99
21/03/2021,2021,3,21,218.6,0.12,25.7,16.49,50,0.99
21/03/2021,2021,3,21,219.3,0.12,25.9,16.5,50,0.99
21/03/2021,2021,3,21,215.5,0.12,25.1,16.5,50,0.99
21/03/2021,2021,3,21,215.5,0.12,25.2,16.51,50,0.99
21/03/2021,2021,3,21,209.1,0.12,23.9,16.51,50,0.99
21/03/2021,2021,3,21,212.6,0.12,24.7,16.52,50,0.99
21/03/2021,2021,3,21,218.5,0.12,25.9,16.53,50,1
21/03/2021,2021,3,21,225.1,0.12,27.2,16.56,50,0.99
21/03/2021,2021,3,21,224.8,0.12,26.9,16.56,50,0.99
21/03/2021,2021,3,21,220.1,0.12,26,16.57,50,0.99
21/03/2021,2021,3,21,219,0.12,26,16.57,50,0.99
21/03/2021,2021,3,21,212.7,0.12,24.8,16.58,50,0.99
21/03/2021,2021,3,21,207.9,0.12,23.9,16.59,50,0.99
21/03/2021,2021,3,21,235.7,0.13,29.2,16.6,50,0.99
21/03/2021,2021,3,21,229,0.12,27.9,16.61,49.9,0.99
21/03/2021,2021,3,21,227.8,0.12,27.5,16.61,50,0.99
21/03/2021,2021,3,21,229.5,0.12,27.8,16.62,49.9,0.99
21/03/2021,2021,3,21,223.4,0.12,26.8,16.63,50,0.99
21/03/2021,2021,3,21,222.7,0.12,26.6,16.63,49.9,0.99
21/03/2021,2021,3,21,221.6,0.12,26.4,16.64,50,0.98
21/03/2021,2021,3,21,220.8,0.12,26.4,16.65,50,0.99
21/03/2021,2021,3,21,223,0.12,26.7,16.65,50,0.99
21/03/2021,2021,3,21,227.6,0.12,27.7,16.66,50,0.99
21/03/2021,2021,3,21,229.3,0.12,27.9,16.67,49.9,0.99
21/03/2021,2021,3,21,231.1,0.12,28.3,16.67,50,0.99
21/03/2021,2021,3,21,229.3,0.12,28,16.68,50.1,0.99
21/03/2021,2021,3,21,234,0.13,29,16.69,50,0.99
21/03/2021,2021,3,21,230.2,0.12,28.1,16.7,50,0.98
21/03/2021,2021,3,21,232.6,0.12,28.6,16.7,50,0.99
21/03/2021,2021,3,21,238.5,0.13,29.9,16.71,50,0.99
21/03/2021,2021,3,21,237.7,0.13,29.6,16.72,50,0.99
21/03/2021,2021,3,21,229.6,0.12,28.1,16.72,50,0.99
21/03/2021,2021,3,21,233.8,0.13,28.9,16.73,50,0.99
21/03/2021,2021,3,21,236.6,0.13,29.4,16.74,49.9,0.99
21/03/2021,2021,3,21,235.3,0.13,29.1,16.75,50,0.99
22/03/2021,2021,3,22,230.8,0.12,28.3,16.75,49.9,0.99
22/03/2021,2021,3,22,230.2,0.12,28.1,16.76,50,0.99
22/03/2021,2021,3,22,220.6,0.12,26.2,16.91,50,0.99
22/03/2021,2021,3,22,222.5,0.12,26.8,16.92,49.9,1
22/03/2021,2021,3,22,224.9,0.12,27.1,16.93,50,0.99
22/03/2021,2021,3,22,235.7,0.13,29.2,16.93,50,0.99
22/03/2021,2021,3,22,226.4,0.12,27.3,16.94,50.1,0.99
22/03/2021,2021,3,22,224.1,0.12,26.9,16.95,50,0.99
22/03/2021,2021,3,22,229.8,0.12,28.1,16.95,50,0.99
22/03/2021,2021,3,22,222.2,0.12,26.6,16.96,49.9,0.99
22/03/2021,2021,3,22,216.4,0.12,25.4,16.97,50,0.99
22/03/2021,2021,3,22,216.6,0.12,25.7,16.97,50,1
22/03/2021,2021,3,22,215.1,0.12,25.3,16.98,49.9,0.99
22/03/2021,2021,3,22,209.6,0.12,24.2,16.98,50,0.99
22/03/2021,2021,3,22,188.3,0.11,20.4,16.99,50,0.99
22/03/2021,2021,3,22,212.7,0.12,24.9,17,50,0.99
22/03/2021,2021,3,22,216.1,0.12,25.4,17,50,0.99
22/03/2021,2021,3,22,204.2,0.12,23.4,17.01,50,1
22/03/2021,2021,3,22,212.2,0.12,24.6,17.02,50,0.99
22/03/2021,2021,3,22,205.3,0.12,23.4,17.02,50,0.99
22/03/2021,2021,3,22,218.7,0.12,25.9,17.03,49.9,1
22/03/2021,2021,3,22,209.8,0.12,24.2,17.03,49.9,0.99
22/03/2021,2021,3,22,214.9,0.12,25.1,17.04,49.9,0.99
22/03/2021,2021,3,22,214.5,0.12,25.2,17.05,49.9,0.99
22/03/2021,2021,3,22,214.4,0.12,25,17.05,50,0.99
22/03/2021,2021,3,22,222.8,0.12,26.7,17.06,50,0.99
22/03/2021,2021,3,22,223.4,0.12,26.9,17.07,50,1
22/03/2021,2021,3,22,217.5,0.12,25.7,17.07,50.1,0.99
22/03/2021,2021,3,22,223.1,0.12,26.8,17.08,50,0.99
22/03/2021,2021,3,22,224.1,0.12,26.9,17.09,50,0.99
22/03/2021,2021,3,22,215.5,0.12,25.3,17.09,50,0.99
22/03/2021,2021,3,22,217.2,0.12,25.6,17.1,50,0.99
22/03/2021,2021,3,22,217.7,0.12,25.8,17.11,49.9,0.99
22/03/2021,2021,3,22,222.5,0.12,26.5,17.11,50,0.99
22/03/2021,2021,3,22,216.1,0.12,25.4,17.12,49.9,0.99
22/03/2021,2021,3,22,222.6,0.12,26.5,17.12,49.9,0.99
22/03/2021,2021,3,22,225.1,0.12,27.1,17.13,50,0.99
22/03/2021,2021,3,22,223.3,0.12,26.8,17.17,50,0.99
22/03/2021,2021,3,22,214.8,0.12,25.1,17.18,50,0.99
22/03/2021,2021,3,22,216.9,0.12,25.5,17.18,49.9,0.99
22/03/2021,2021,3,22,209.6,0.12,24.1,17.21,50,0.99
22/03/2021,2021,3,22,205.8,0.12,23.5,17.22,50,0.99
22/03/2021,2021,3,22,202.9,0.12,23,17.22,50,0.99
22/03/2021,2021,3,22,211.8,0.12,24.5,17.23,50,0.99
22/03/2021,2021,3,22,218.6,0.12,25.9,17.23,49.9,0.99
22/03/2021,2021,3,22,220.4,0.12,26.2,17.24,50,0.99
22/03/2021,2021,3,22,216.5,0.12,25.5,17.25,50,0.99
22/03/2021,2021,3,22,215.8,0.12,25.5,17.25,49.9,0.99
22/03/2021,2021,3,22,221.2,0.12,26.3,17.26,50,0.99
22/03/2021,2021,3,22,221.8,0.12,26.5,17.27,49.9,0.99
22/03/2021,2021,3,22,226.6,0.12,27.4,17.27,50,0.99
22/03/2021,2021,3,22,222.5,0.12,26.5,17.28,50,0.98
22/03/2021,2021,3,22,227.9,0.12,27.6,17.29,50,0.98
22/03/2021,2021,3,22,228.1,0.12,27.6,17.3,50,0.99
22/03/2021,2021,3,22,233.6,0.12,28.7,17.3,49.9,0.99
22/03/2021,2021,3,22,235,0.13,29.2,17.31,50,0.99
22/03/2021,2021,3,22,228.7,0.12,27.8,17.32,50,0.99
22/03/2021,2021,3,22,226.8,0.12,27.4,17.32,50,0.99
22/03/2021,2021,3,22,228.1,0.12,27.7,17.33,50,0.99
22/03/2021,2021,3,22,222.6,0.12,26.5,17.34,50,0.99
22/03/2021,2021,3,22,232.6,0.12,28.5,17.34,50,0.99
22/03/2021,2021,3,22,225.3,0.12,27.1,17.35,50,0.99
22/03/2021,2021,3,22,230.4,0.12,28.2,17.36,50.1,0.99
22/03/2021,2021,3,22,227.6,0.12,27.6,17.37,49.9,0.99
22/03/2021,2021,3,22,227.6,0.12,27.6,17.37,49.9,0.99
22/03/2021,2021,3,22,220.4,0.12,26.2,17.38,50,0.99
22/03/2021,2021,3,22,228.7,0.12,27.8,17.39,50,0.99
23/03/2021,2021,3,23,229,0.12,27.8,17.39,50,0.99
23/03/2021,2021,3,23,230.6,0.12,28.1,17.4,49.9,0.99
23/03/2021,2021,3,23,231.9,0.12,28.4,17.41,50,0.99
23/03/2021,2021,3,23,228,0.12,27.6,17.41,49.9,0.99
23/03/2021,2021,3,23,231.9,0.12,28.4,17.42,50,0.99
23/03/2021,2021,3,23,229.5,0.12,28,17.43,50,0.99
23/03/2021,2021,3,23,228.5,0.12,27.7,17.44,50.1,0.99
23/03/2021,2021,3,23,229,0.12,27.8,17.44,49.9,0.99
23/03/2021,2021,3,23,232,0.12,28.4,17.45,49.9,0.99
23/03/2021,2021,3,23,229.1,0.12,27.8,17.46,49.9,0.99
23/03/2021,2021,3,23,230.9,0.12,28.3,17.46,50,0.99
23/03/2021,2021,3,23,228.4,0.12,27.6,17.47,50,0.99
23/03/2021,2021,3,23,232.5,0.12,28.5,17.48,50,0.99
23/03/2021,2021,3,23,232.9,0.12,28.5,17.49,50,0.99
23/03/2021,2021,3,23,231.3,0.12,28.4,17.49,50,0.99
23/03/2021,2021,3,23,234.7,0.13,29,17.5,49.9,0.99
23/03/2021,2021,3,23,229.6,0.12,28,17.51,50,0.99
23/03/2021,2021,3,23,224.4,0.12,26.9,17.51,49.9,0.99
23/03/2021,2021,3,23,228,0.12,27.6,17.52,49.9,0.99
23/03/2021,2021,3,23,225,0.12,27.1,17.53,50,1
23/03/2021,2021,3,23,230.6,0.12,28.2,17.54,49.9,0.99
23/03/2021,2021,3,23,222.6,0.12,26.6,17.54,50,0.99
23/03/2021,2021,3,23,221.9,0.12,26.4,17.55,50,0.99
23/03/2021,2021,3,23,220,0.12,26.2,17.55,50,0.99
23/03/2021,2021,3,23,222.8,0.12,26.7,17.56,50,0.99
23/03/2021,2021,3,23,217.2,0.12,25.5,17.57,49.9,0.99
23/03/2021,2021,3,23,220.8,0.12,26.3,17.57,50,0.99
23/03/2021,2021,3,23,219.3,0.12,26,17.58,50,0.99
23/03/2021,2021,3,23,214.1,0.12,25.1,17.59,50,0.99
23/03/2021,2021,3,23,224.1,0.12,26.9,17.59,49.9,0.99
23/03/2021,2021,3,23,219.4,0.12,25.9,17.6,50,0.99
23/03/2021,2021,3,23,225.3,0.12,27,17.61,50,0.99
23/03/2021,2021,3,23,220.9,0.12,26.2,17.61,49.9,0.99
23/03/2021,2021,3,23,216.1,0.12,25.4,17.62,50,0.99
23/03/2021,2021,3,23,218.6,0.12,25.9,17.63,50,0.99
23/03/2021,2021,3,23,212.3,0.12,24.7,17.63,50,0.99
23/03/2021,2021,3,23,229.1,0.12,27.8,17.64,49.9,0.99
23/03/2021,2021,3,23,230.8,0.12,28.2,17.65,49.9,0.99
23/03/2021,2021,3,23,219.6,0.12,26,17.65,49.9,0.99
23/03/2021,2021,3,23,212.7,0.12,24.7,17.66,50,0.99
23/03/2021,2021,3,23,221.7,0.12,26.3,17.67,50,0.99
23/03/2021,2021,3,23,214.7,0.12,25.1,17.67,50,0.99
23/03/2021,2021,3,23,197.3,0.11,21.8,17.68,50,0.99
23/03/2021,2021,3,23,199.5,0.11,22.4,17.68,49.9,0.99
23/03/2021,2021,3,23,204.2,0.11,23.1,17.69,49.9,0.99
23/03/2021,2021,3,23,198.7,0.11,22.2,17.7,50,0.99
23/03/2021,2021,3,23,212,0.12,24.5,17.7,49.9,0.99
23/03/2021,2021,3,23,200.8,0.11,22.6,17.71,50,0.99
23/03/2021,2021,3,23,222.5,0.12,26.5,17.71,50,0.99
23/03/2021,2021,3,23,224.2,0.12,26.9,17.95,49.9,0.99
23/03/2021,2021,3,23,226.5,0.12,27.3,17.99,50,0.99
23/03/2021,2021,3,23,230.3,0.12,28.1,18,50,0.99
23/03/2021,2021,3,23,224.8,0.12,27,18,49.9,0.99
23/03/2021,2021,3,23,230.9,0.12,28.1,18.01,50,0.99
23/03/2021,2021,3,23,229.4,0.12,27.8,18.02,50,0.99
23/03/2021,2021,3,23,225.6,0.12,27.1,18.02,50,0.99
24/03/2021,2021,3,24,239.7,0.13,30,18.03,50,0.99
24/03/2021,2021,3,24,230.2,0.12,28.1,18.04,49.9,0.99
24/03/2021,2021,3,24,234.1,0.13,28.9,18.04,50,0.99
24/03/2021,2021,3,24,232.7,0.12,28.6,18.05,49.9,0.99
24/03/2021,2021,3,24,229,0.12,27.7,18.06,49.9,0.99
24/03/2021,2021,3,24,228.3,0.12,27.6,18.07,49.9,0.99
24/03/2021,2021,3,24,229.3,0.12,27.8,18.07,49.9,0.99
24/03/2021,2021,3,24,229.7,0.12,27.8,18.08,49.9,0.99
24/03/2021,2021,3,24,228.7,0.12,27.7,18.09,50,0.99
24/03/2021,2021,3,24,230.7,0.12,28.1,18.09,49.9,0.99
24/03/2021,2021,3,24,226.4,0.12,27.3,18.1,50,0.99
24/03/2021,2021,3,24,229.5,0.12,27.8,18.11,50,0.99
24/03/2021,2021,3,24,225.8,0.12,27.3,18.11,50,0.99
24/03/2021,2021,3,24,231.6,0.12,28.4,18.12,49.9,0.99
24/03/2021,2021,3,24,223.8,0.12,26.7,18.13,49.9,0.99
24/03/2021,2021,3,24,226.2,0.12,27.3,18.14,49.9,0.99
24/03/2021,2021,3,24,226.3,0.12,27.3,18.14,50,0.99
24/03/2021,2021,3,24,222.8,0.12,26.6,18.15,50.1,0.99
24/03/2021,2021,3,24,222.9,0.12,26.7,18.16,50,0.99
24/03/2021,2021,3,24,226.9,0.12,27.4,18.16,50,0.99
24/03/2021,2021,3,24,223.8,0.12,26.7,18.17,49.9,0.99
24/03/2021,2021,3,24,232.5,0.12,28.5,18.18,50,1
24/03/2021,2021,3,24,219.2,0.12,25.8,18.18,50,0.99
24/03/2021,2021,3,24,219.8,0.12,26,18.19,49.9,0.99
24/03/2021,2021,3,24,225.5,0.12,27.1,18.2,50,0.99
24/03/2021,2021,3,24,224.2,0.12,26.9,18.2,50,0.99
24/03/2021,2021,3,24,241.4,0.13,30.3,18.21,50,0.99
24/03/2021,2021,3,24,238.4,0.13,29.7,18.22,50.1,0.99
24/03/2021,2021,3,24,239.6,0.13,29.9,18.23,50,0.99
